order_id,user_id,product_id,order_date,quantity,unit_price,discount_pct,total_amount,order_status
37214,13670,20447,2026-06-15,1,5108.72,10,4597.85,Completed
37215,12113,20163,2025-12-27,1,22553.39,15,19170.38,Completed
37216,11639,20240,2026-03-13,5,33006.9,15,140279.33,Completed
37217,14720,20117,2025-06-24,5,5111.75,0,25558.75,Completed
37218,14449,20074,2025-03-12,1,9138.71,0,9138.71,Returned
37219,11008,20406,2026-05-29,2,5226.97,20,8363.15,Completed
37220,14232,20266,2025-05-23,1,58721.88,15,49913.6,Completed
37221,13386,20306,2026-01-16,1,34373.54,10,30936.19,Pending
37222,11011,20419,2026-02-01,1,9595.91,20,7676.73,Completed
37223,12774,20493,2025-10-01,3,15684.91,20,37643.78,Returned
37224,12801,20144,2025-09-04,1,5495.55,5,5220.77,Completed
37225,10310,20292,2025-05-02,3,9201.12,10,24843.02,Completed
37226,10156,20061,2025-05-18,5,5414.71,20,21658.84,Completed
37227,11637,20075,2025-11-24,2,86654.71,25,129982.06,Completed
37228,14462,20017,2026-05-08,2,23627.97,15,40167.55,Completed
37229,13153,20345,2026-06-22,1,7266.93,25,5450.2,Completed
37230,13131,20385,2026-06-18,3,25518.24,15,65071.51,Completed
37231,11261,20012,2025-02-08,1,42234.29,0,42234.29,Completed
37232,14434,20003,2025-06-24,5,67029.82,20,268119.28,Pending
37233,14568,20371,2025-04-16,4,10212.18,0,40848.72,Completed
37234,14385,20073,2025-09-30,3,3546.17,15,9042.73,Completed
37235,14470,20083,2026-01-15,1,67041.95,5,63689.85,Returned
37236,13381,20147,2025-02-09,1,72379.47,25,54284.6,Completed
37237,11631,20383,2025-12-27,4,72624.76,0,290499.04,Completed
37238,11146,20114,2025-04-25,1,21006.76,10,18906.08,Completed
37239,12395,20084,2025-05-23,1,7196.16,0,7196.16,Pending
37240,10036,20075,2026-02-17,1,86654.71,5,82321.97,Cancelled
37241,10725,20472,2025-02-03,5,7822.58,0,39112.9,Completed
37242,11477,20278,2025-08-17,2,24645.96,0,49291.92,Cancelled
37243,12507,20001,2026-03-21,2,23149.63,0,46299.26,Completed
37244,13298,20053,2025-04-23,3,2418.21,0,7254.63,Completed
37245,10891,20172,2026-03-26,5,76416.71,20,305666.84,Completed
37246,12850,20491,2026-01-02,5,5969.84,20,23879.36,Completed
37247,11401,20266,2025-09-18,2,58721.88,25,88082.82,Completed
37248,11027,20459,2025-05-12,5,7093.7,25,26601.38,Completed
37249,14102,20008,2025-03-10,5,51278.59,25,192294.71,Completed
37250,12661,20145,2026-03-26,5,52478.7,10,236154.15,Completed
37251,14405,20198,2025-03-02,2,5709.53,15,9706.2,Completed
37252,12407,20251,2025-11-27,1,16747.38,0,16747.38,Returned
37253,13006,20135,2025-11-07,1,3167.92,10,2851.13,Completed
37254,13750,20125,2026-03-17,2,4945.21,25,7417.82,Pending
37255,10676,20319,2025-07-29,1,2873.43,25,2155.07,Completed
37256,12850,20351,2025-07-15,5,18818.69,15,79979.43,Cancelled
37257,10518,20421,2025-06-07,1,18291.75,15,15547.99,Completed
37258,14480,20068,2025-01-29,5,10012.82,20,40051.28,Completed
37259,13986,20064,2025-08-18,1,55821.47,0,55821.47,Completed
37260,12587,20254,2025-09-28,2,48972.96,0,97945.92,Completed
37261,14704,20263,2025-04-13,1,4878.61,0,4878.61,Completed
37262,10162,20400,2025-10-08,5,31345.15,0,156725.75,Completed
37263,10601,20473,2025-10-08,3,6921.15,0,20763.45,Completed
37264,11560,20356,2025-06-06,2,51522.87,10,92741.17,Completed
37265,10665,20227,2026-07-26,5,57878.41,20,231513.64,Completed
37266,14958,20270,2025-12-24,2,29236.5,15,49702.05,Completed
37267,13782,20250,2025-04-01,1,2051.89,0,2051.89,Completed
37268,12040,20164,2025-09-29,5,5667.77,0,28338.85,Completed
37269,14577,20373,2025-05-22,4,13680.29,25,41040.87,Cancelled
37270,13791,20329,2026-04-13,1,62105.85,5,59000.56,Completed
37271,14317,20267,2025-04-14,4,86113.1,25,258339.3,Completed
37272,11773,20384,2026-06-15,3,53057.35,15,135296.24,Completed
37273,14606,20385,2025-10-10,1,25518.24,0,25518.24,Cancelled
37274,11391,20265,2026-02-10,3,48402.25,10,130686.08,Completed
37275,14287,20025,2025-03-18,3,4074.84,10,11002.07,Completed
37276,11718,20104,2025-09-21,4,77336.07,5,293877.07,Completed
37277,11958,20271,2025-07-30,4,85999.76,15,292399.18,Completed
37278,11660,20253,2025-07-21,3,20678.15,15,52729.28,Cancelled
37279,13089,20058,2025-12-01,2,49609.4,0,99218.8,Cancelled
37280,12079,20024,2026-06-02,1,6302.31,20,5041.85,Completed
37281,12945,20072,2025-10-02,2,2276.04,0,4552.08,Cancelled
37282,11828,20372,2025-12-08,1,9698.66,0,9698.66,Cancelled
37283,12440,20093,2025-08-06,2,22913.99,0,45827.98,Pending
37284,11117,20455,2026-05-25,1,14151.15,0,14151.15,Completed
37285,12006,20127,2026-04-09,5,8020.46,20,32081.84,Pending
37286,11162,20174,2026-03-02,1,63705.6,0,63705.6,Completed
37287,14120,20018,2026-02-15,1,7746.17,0,7746.17,Completed
37288,10168,20451,2025-01-04,1,2344.21,5,2227.0,Returned
37289,12001,20063,2025-02-05,1,72415.98,0,72415.98,Completed
37290,10289,20111,2025-03-03,2,62188.14,5,118157.47,Pending
37291,11038,20152,2026-08-20,2,25498.81,0,50997.62,Completed
37292,12486,20340,2026-05-04,2,10449.1,25,15673.65,Completed
37293,13365,20159,2025-09-17,1,8492.07,20,6793.66,Completed
37294,14824,20474,2026-07-15,3,26990.6,0,80971.8,Completed
37295,12132,20422,2025-12-28,5,66327.46,15,281891.7,Completed
37296,14465,20239,2025-06-27,2,8050.98,0,16101.96,Completed
37297,13974,20238,2025-07-03,1,2346.5,5,2229.18,Completed
37298,11185,20299,2025-05-16,5,17314.01,10,77913.04,Completed
37299,14992,20008,2026-04-17,1,51278.59,0,51278.59,Completed
37300,12354,20224,2026-06-23,1,6806.8,10,6126.12,Completed
37301,11483,20200,2025-05-20,1,24722.73,25,18542.05,Completed
37302,13668,20133,2025-07-09,3,5706.25,10,15406.88,Completed
37303,14806,20336,2025-01-07,2,19678.69,10,35421.64,Completed
37304,10200,20027,2026-03-09,1,69505.48,10,62554.93,Completed
37305,10335,20382,2025-11-18,1,5063.16,15,4303.69,Completed
37306,13414,20191,2026-08-20,5,11434.6,0,57173.0,Completed
37307,10179,20231,2026-04-15,1,36787.31,10,33108.58,Completed
37308,10450,20193,2025-11-12,1,13536.82,15,11506.3,Cancelled
37309,11725,20063,2026-06-16,3,72415.98,25,162935.96,Completed
37310,11180,20389,2025-07-28,3,4767.59,25,10727.08,Completed
37311,14836,20323,2026-07-25,3,55133.15,0,165399.45,Completed
37312,10868,20493,2026-01-21,5,15684.91,0,78424.55,Completed
37313,10978,20052,2025-06-14,1,55929.1,5,53132.64,Returned
37314,13641,20337,2025-12-05,1,37718.25,20,30174.6,Completed
37315,10666,20481,2025-05-29,2,33978.66,5,64559.45,Completed
37316,12073,20083,2026-06-15,1,67041.95,20,53633.56,Completed
37317,12524,20388,2025-06-05,1,2483.93,20,1987.14,Completed
37318,10783,20333,2025-12-17,4,19641.38,5,74637.24,Completed
37319,14298,20435,2025-04-08,5,39759.61,0,198798.05,Completed
37320,14706,20242,2025-03-14,5,16510.85,5,78426.54,Completed
37321,11488,20171,2026-05-17,1,67588.7,15,57450.4,Cancelled
37322,14533,20183,2026-07-14,1,13920.81,0,13920.81,Completed
37323,14968,20474,2025-12-26,4,26990.6,0,107962.4,Returned
37324,13551,20297,2025-05-26,1,4261.36,0,4261.36,Completed
37325,13451,20159,2025-04-06,4,8492.07,20,27174.62,Returned
37326,12159,20291,2025-05-11,2,36790.04,0,73580.08,Completed
37327,10123,20208,2025-09-23,1,39933.16,0,39933.16,Completed
37328,12483,20313,2026-05-18,4,10506.86,25,31520.58,Completed
37329,14074,20408,2025-06-02,1,11380.82,10,10242.74,Completed
37330,10960,20309,2026-08-07,2,16308.48,0,32616.96,Completed
37331,11407,20286,2026-04-05,4,11817.08,15,40178.07,Cancelled
37332,13546,20379,2025-12-09,3,79113.37,0,237340.11,Completed
37333,14605,20252,2026-08-10,1,5518.48,0,5518.48,Completed
37334,10564,20209,2026-05-07,1,70158.44,0,70158.44,Completed
37335,10725,20205,2025-04-08,1,1765.69,0,1765.69,Pending
37336,10247,20358,2025-05-01,3,24980.62,10,67447.67,Completed
37337,12629,20249,2025-10-13,3,6612.26,15,16861.26,Cancelled
37338,14967,20391,2025-12-24,1,19560.26,0,19560.26,Cancelled
37339,10405,20393,2026-07-29,3,6265.51,0,18796.53,Completed
37340,12554,20149,2026-02-13,1,4138.83,5,3931.89,Returned
37341,11248,20158,2026-05-23,5,2406.85,0,12034.25,Returned
37342,12395,20485,2025-02-04,2,51798.14,20,82877.02,Completed
37343,14959,20101,2026-07-11,2,6633.52,5,12603.69,Completed
37344,11228,20278,2025-05-29,3,24645.96,0,73937.88,Completed
37345,10633,20431,2026-05-17,1,48035.17,25,36026.38,Completed
37346,13381,20318,2025-03-08,1,18277.17,0,18277.17,Completed
37347,14350,20287,2025-07-09,2,2790.17,0,5580.34,Completed
37348,10659,20388,2025-08-24,2,2483.93,10,4471.07,Completed
37349,12051,20266,2026-08-20,1,58721.88,15,49913.6,Completed
37350,13422,20286,2026-06-05,1,11817.08,10,10635.37,Completed
37351,11124,20222,2026-03-19,2,23674.65,0,47349.3,Returned
37352,14553,20489,2025-06-14,1,41944.27,0,41944.27,Returned
37353,10884,20391,2025-07-02,1,19560.26,5,18582.25,Returned
37354,10697,20143,2025-08-16,1,69337.91,10,62404.12,Cancelled
37355,14425,20403,2025-04-23,1,1970.55,20,1576.44,Completed
37356,10715,20074,2026-08-21,1,9138.71,15,7767.9,Returned
37357,13990,20167,2026-07-31,2,17070.06,0,34140.12,Completed
37358,10242,20347,2025-08-05,2,2627.59,10,4729.66,Completed
37359,14275,20259,2025-10-22,4,78491.23,0,313964.92,Completed
37360,12228,20099,2025-12-20,4,7759.0,10,27932.4,Completed
37361,13006,20052,2025-10-09,1,55929.1,0,55929.1,Completed
37362,14847,20380,2025-01-02,4,1141.81,10,4110.52,Returned
37363,11340,20210,2026-07-08,3,16884.55,15,43055.6,Completed
37364,11744,20344,2025-10-08,2,25682.64,25,38523.96,Completed
37365,12679,20269,2025-11-14,1,9587.31,0,9587.31,Completed
37366,11461,20044,2025-07-23,4,31209.42,5,118595.8,Pending
37367,14445,20465,2026-04-11,1,1739.72,0,1739.72,Returned
37368,14615,20250,2026-01-22,1,2051.89,15,1744.11,Cancelled
37369,10387,20017,2025-01-12,4,23627.97,15,80335.1,Completed
37370,11442,20331,2026-05-06,2,6973.19,5,13249.06,Cancelled
37371,10801,20145,2025-07-05,1,52478.7,0,52478.7,Completed
37372,10607,20308,2026-06-08,1,7148.24,5,6790.83,Completed
37373,14440,20177,2025-01-12,2,28276.6,25,42414.9,Completed
37374,11918,20339,2025-12-26,1,3783.87,5,3594.68,Cancelled
37375,13110,20071,2026-05-14,1,59162.64,20,47330.11,Completed
37376,10366,20403,2025-07-18,1,1970.55,20,1576.44,Completed
37377,14477,20380,2025-04-30,5,1141.81,0,5709.05,Returned
37378,14042,20290,2025-07-29,1,7416.17,0,7416.17,Returned
37379,10985,20221,2025-05-01,2,22247.55,0,44495.1,Completed
37380,11125,20158,2025-02-15,5,2406.85,0,12034.25,Completed
37381,10491,20106,2026-06-09,5,9879.3,0,49396.5,Completed
37382,14974,20029,2025-12-07,3,71292.57,0,213877.71,Completed
37383,13645,20486,2026-01-29,1,7842.46,0,7842.46,Completed
37384,14225,20176,2026-05-13,1,27448.58,15,23331.29,Completed
37385,14071,20392,2026-08-09,2,10022.97,10,18041.35,Returned
37386,12027,20068,2025-03-10,1,10012.82,0,10012.82,Completed
37387,10021,20092,2026-04-03,2,21596.33,20,34554.13,Completed
37388,10028,20308,2025-10-10,4,7148.24,0,28592.96,Completed
37389,12498,20075,2025-08-04,1,86654.71,5,82321.97,Pending
37390,13564,20338,2025-04-30,4,77945.08,0,311780.32,Completed
37391,14748,20085,2026-07-09,2,25176.19,0,50352.38,Completed
37392,14929,20367,2025-04-13,1,26640.79,0,26640.79,Completed
37393,11454,20058,2026-01-16,1,49609.4,25,37207.05,Completed
37394,12283,20496,2025-01-29,4,12642.21,20,40455.07,Returned
37395,12472,20061,2025-02-14,3,5414.71,0,16244.13,Completed
37396,12130,20424,2026-04-25,1,6678.45,5,6344.53,Completed
37397,12413,20096,2025-04-25,4,70256.1,0,281024.4,Completed
37398,14861,20273,2025-03-04,5,74249.29,0,371246.45,Completed
37399,14836,20226,2025-06-13,1,8153.83,20,6523.06,Completed
37400,14496,20337,2025-11-13,4,37718.25,0,150873.0,Completed
37401,11476,20015,2026-01-03,2,60382.68,5,114727.09,Returned
37402,10936,20212,2026-08-02,5,20590.64,0,102953.2,Completed
37403,10235,20359,2025-04-12,1,59370.32,5,56401.8,Returned
37404,10035,20395,2026-03-16,1,12072.12,10,10864.91,Pending
37405,14735,20339,2025-08-29,2,3783.87,0,7567.74,Pending
37406,10339,20352,2026-08-22,1,17151.56,5,16293.98,Completed
37407,14028,20472,2025-01-01,1,7822.58,25,5866.94,Completed
37408,13526,20326,2025-10-18,1,28476.01,5,27052.21,Cancelled
37409,11503,20338,2025-05-19,1,77945.08,5,74047.83,Completed
37410,13125,20489,2025-12-28,3,41944.27,5,119541.17,Completed
37411,13684,20377,2025-01-16,1,22072.16,20,17657.73,Completed
37412,12491,20176,2026-05-26,2,27448.58,5,52152.3,Pending
37413,14516,20269,2025-05-12,3,9587.31,5,27323.83,Pending
37414,10706,20119,2025-03-09,2,13411.48,0,26822.96,Completed
37415,14848,20154,2026-05-09,3,13085.12,15,33367.06,Completed
37416,14345,20008,2026-02-19,5,51278.59,25,192294.71,Completed
37417,12341,20282,2025-04-15,1,7179.07,25,5384.3,Completed
37418,14303,20369,2025-08-03,1,22853.33,0,22853.33,Returned
37419,11125,20398,2025-10-16,1,1337.35,5,1270.48,Completed
37420,11600,20246,2025-03-07,5,56587.73,0,282938.65,Completed
37421,14531,20425,2025-07-14,1,17618.69,10,15856.82,Completed
37422,10239,20134,2026-02-20,4,7974.42,15,27113.03,Returned
37423,11148,20144,2025-07-09,2,5495.55,10,9891.99,Completed
37424,14614,20227,2025-11-07,1,57878.41,20,46302.73,Completed
37425,13909,20034,2025-07-13,5,6519.57,0,32597.85,Completed
37426,14245,20296,2025-04-29,2,48535.51,5,92217.47,Cancelled
37427,12105,20475,2025-01-28,1,44112.43,15,37495.57,Completed
37428,12204,20484,2025-06-30,5,35317.91,20,141271.64,Completed
37429,13669,20140,2026-03-03,1,50395.68,0,50395.68,Completed
37430,14632,20385,2025-12-16,4,25518.24,0,102072.96,Completed
37431,12163,20285,2025-07-22,5,35457.48,0,177287.4,Completed
37432,13606,20209,2026-02-01,1,70158.44,0,70158.44,Completed
37433,14462,20082,2025-12-16,4,9837.71,0,39350.84,Cancelled
37434,13566,20433,2026-01-14,2,27250.58,20,43600.93,Completed
37435,13618,20248,2026-07-21,1,6707.73,5,6372.34,Pending
37436,12934,20400,2026-03-01,1,31345.15,0,31345.15,Completed
37437,13109,20355,2026-06-24,1,11963.12,0,11963.12,Completed
37438,10465,20137,2025-03-21,4,18946.72,5,71997.54,Completed
37439,12035,20443,2025-11-13,1,64349.32,20,51479.46,Returned
37440,12895,20364,2025-01-16,1,9536.46,10,8582.81,Cancelled
37441,12786,20295,2025-07-19,3,20284.71,0,60854.13,Returned
37442,12921,20422,2026-03-24,2,66327.46,10,119389.43,Completed
37443,10811,20491,2025-12-03,1,5969.84,25,4477.38,Completed
37444,10399,20006,2025-08-08,1,3534.14,5,3357.43,Completed
37445,11076,20346,2025-02-27,4,32104.06,20,102732.99,Completed
37446,12820,20081,2025-10-07,1,1736.62,15,1476.13,Completed
37447,11863,20344,2026-08-20,2,25682.64,0,51365.28,Completed
37448,13280,20074,2025-12-31,3,9138.71,5,26045.32,Completed
37449,10886,20480,2025-01-20,2,7620.36,20,12192.58,Returned
37450,12567,20315,2025-07-01,2,17440.98,20,27905.57,Completed
37451,13241,20003,2025-02-23,1,67029.82,0,67029.82,Completed
37452,11674,20403,2026-01-27,2,1970.55,10,3546.99,Completed
37453,12750,20227,2026-06-13,2,57878.41,5,109968.98,Completed
37454,11985,20155,2026-01-26,1,3723.56,20,2978.85,Completed
37455,11692,20281,2026-05-03,3,31443.43,25,70747.72,Completed
37456,14154,20213,2025-08-21,4,16695.67,5,63443.55,Returned
37457,13768,20194,2025-03-04,2,66109.47,20,105775.15,Completed
37458,10658,20340,2025-04-23,4,10449.1,5,39706.58,Completed
37459,13257,20407,2025-09-25,5,10235.49,0,51177.45,Completed
37460,14055,20380,2025-04-06,1,1141.81,0,1141.81,Cancelled
37461,11511,20063,2026-01-20,1,72415.98,15,61553.58,Completed
37462,11069,20442,2026-04-16,1,70568.06,0,70568.06,Completed
37463,11386,20225,2025-05-27,2,33425.01,10,60165.02,Completed
37464,12615,20306,2025-03-02,1,34373.54,0,34373.54,Returned
37465,10772,20392,2025-10-24,3,10022.97,10,27062.02,Completed
37466,12575,20376,2025-11-04,2,5903.82,5,11217.26,Completed
37467,12197,20435,2025-08-16,3,39759.61,0,119278.83,Completed
37468,14716,20101,2025-07-07,3,6633.52,5,18905.53,Completed
37469,11998,20248,2026-08-27,2,6707.73,0,13415.46,Completed
37470,12083,20298,2026-03-22,2,9022.71,0,18045.42,Completed
37471,12429,20478,2025-10-01,5,70965.69,15,301604.18,Cancelled
37472,10772,20319,2026-07-30,2,2873.43,25,4310.14,Completed
37473,12275,20415,2026-04-19,2,53657.74,10,96583.93,Cancelled
37474,11164,20105,2025-12-21,2,6303.3,0,12606.6,Completed
37475,13638,20059,2025-04-02,1,16045.55,0,16045.55,Completed
37476,14883,20210,2026-07-30,1,16884.55,0,16884.55,Completed
37477,14432,20095,2025-07-19,3,30025.05,0,90075.15,Completed
37478,13694,20090,2025-08-05,5,17068.96,20,68275.84,Returned
37479,13351,20344,2025-12-22,5,25682.64,0,128413.2,Completed
37480,12380,20051,2026-03-22,1,12996.32,10,11696.69,Completed
37481,10773,20441,2026-06-15,5,24907.45,20,99629.8,Completed
37482,10724,20389,2025-11-20,1,4767.59,0,4767.59,Completed
37483,11219,20203,2025-10-06,4,8822.21,0,35288.84,Completed
37484,14727,20052,2026-06-06,1,55929.1,25,41946.82,Completed
37485,10706,20472,2026-01-10,3,7822.58,25,17600.8,Completed
37486,11282,20193,2025-04-07,1,13536.82,5,12859.98,Completed
37487,12736,20140,2025-01-01,2,50395.68,10,90712.22,Completed
37488,14538,20102,2026-07-26,5,1493.77,10,6721.96,Completed
37489,10611,20407,2025-04-05,5,10235.49,15,43500.83,Completed
37490,11732,20120,2026-08-23,2,56209.34,15,95555.88,Cancelled
37491,11653,20308,2026-01-11,4,7148.24,0,28592.96,Completed
37492,10902,20364,2025-07-28,4,9536.46,10,34331.26,Completed
37493,14047,20473,2026-01-14,1,6921.15,15,5882.98,Completed
37494,13197,20447,2025-11-24,1,5108.72,5,4853.28,Completed
37495,14897,20076,2025-02-08,2,24939.46,10,44891.03,Completed
37496,13532,20131,2026-01-07,5,14138.1,20,56552.4,Completed
37497,10171,20152,2025-04-23,1,25498.81,0,25498.81,Completed
37498,14406,20218,2026-05-13,5,2192.54,0,10962.7,Completed
37499,12400,20079,2025-09-15,2,3727.99,5,7083.18,Completed
37500,14956,20351,2025-02-21,4,18818.69,25,56456.07,Completed
37501,13964,20491,2025-12-25,2,5969.84,0,11939.68,Returned
37502,11375,20426,2026-04-17,1,21403.87,0,21403.87,Completed
37503,11597,20405,2026-05-11,3,11404.47,0,34213.41,Completed
37504,10996,20252,2026-05-20,2,5518.48,0,11036.96,Completed
37505,13297,20213,2025-04-24,3,16695.67,10,45078.31,Returned
37506,10746,20375,2026-02-19,2,38106.16,20,60969.86,Completed
37507,11810,20341,2026-06-01,1,38918.16,5,36972.25,Completed
37508,10743,20119,2025-08-12,1,13411.48,25,10058.61,Completed
37509,13321,20496,2026-08-16,4,12642.21,5,48040.4,Returned
37510,11494,20153,2026-04-28,5,11803.03,0,59015.15,Completed
37511,13521,20012,2025-02-23,1,42234.29,25,31675.72,Completed
37512,13423,20304,2025-10-09,2,662.59,0,1325.18,Completed
37513,13156,20101,2025-01-26,1,6633.52,0,6633.52,Completed
37514,12724,20210,2025-06-17,3,16884.55,0,50653.65,Completed
37515,12001,20074,2026-03-29,1,9138.71,5,8681.77,Completed
37516,14269,20198,2025-01-12,1,5709.53,5,5424.05,Completed
37517,11929,20185,2025-04-03,3,71730.78,25,161394.26,Completed
37518,14241,20285,2025-07-01,1,35457.48,25,26593.11,Completed
37519,14858,20157,2026-04-06,1,4353.19,0,4353.19,Completed
37520,13523,20221,2025-12-08,4,22247.55,0,88990.2,Completed
37521,12369,20174,2025-06-15,4,63705.6,15,216599.04,Completed
37522,11172,20238,2025-12-09,3,2346.5,15,5983.58,Completed
37523,12754,20009,2025-04-01,2,10655.71,20,17049.14,Completed
37524,12960,20252,2025-07-21,4,5518.48,0,22073.92,Completed
37525,11665,20032,2025-01-12,3,4918.79,5,14018.55,Completed
37526,12723,20496,2025-09-06,1,12642.21,20,10113.77,Completed
37527,13201,20141,2025-08-01,2,29886.14,15,50806.44,Completed
37528,10683,20366,2026-05-25,3,69896.54,10,188720.66,Completed
37529,13909,20181,2025-05-02,2,3953.48,20,6325.57,Returned
37530,11510,20331,2025-04-27,3,6973.19,25,15689.68,Completed
37531,12264,20098,2026-04-03,1,2139.43,5,2032.46,Pending
37532,12285,20310,2025-03-10,4,14613.25,25,43839.75,Returned
37533,12144,20380,2026-07-02,2,1141.81,25,1712.72,Completed
37534,12960,20500,2025-02-06,2,4532.05,20,7251.28,Pending
37535,11657,20372,2026-02-10,5,9698.66,0,48493.3,Completed
37536,13267,20413,2025-11-23,1,84454.71,0,84454.71,Completed
37537,11274,20179,2025-12-25,5,40733.22,15,173116.18,Completed
37538,13519,20460,2026-07-12,4,21532.53,0,86130.12,Completed
37539,12016,20177,2025-03-10,5,28276.6,25,106037.25,Completed
37540,10918,20351,2025-04-09,2,18818.69,0,37637.38,Completed
37541,10952,20425,2025-01-29,2,17618.69,0,35237.38,Completed
37542,13025,20470,2026-03-29,2,24690.27,20,39504.43,Completed
37543,10155,20218,2025-10-13,5,2192.54,20,8770.16,Completed
37544,14416,20491,2025-03-16,1,5969.84,0,5969.84,Completed
37545,10301,20268,2025-02-01,2,21597.52,25,32396.28,Completed
37546,10195,20291,2025-12-21,1,36790.04,10,33111.04,Completed
37547,11438,20369,2026-02-11,2,22853.33,20,36565.33,Completed
37548,10733,20486,2026-07-14,1,7842.46,10,7058.21,Cancelled
37549,14942,20260,2025-05-15,1,3742.84,25,2807.13,Cancelled
37550,13045,20045,2026-05-23,1,12203.95,0,12203.95,Completed
37551,11452,20305,2025-10-02,1,10953.6,5,10405.92,Completed
37552,14710,20458,2026-04-01,3,77868.01,0,233604.03,Completed
37553,11289,20244,2025-05-03,1,2741.98,0,2741.98,Completed
37554,13248,20127,2025-12-17,4,8020.46,0,32081.84,Completed
37555,11376,20146,2026-06-05,4,52006.39,25,156019.17,Cancelled
37556,14280,20302,2025-11-04,2,53718.24,0,107436.48,Completed
37557,13974,20112,2026-05-26,2,1086.07,0,2172.14,Cancelled
37558,14595,20467,2025-10-07,2,21598.23,5,41036.64,Returned
37559,13265,20442,2026-04-29,2,70568.06,15,119965.7,Completed
37560,11000,20271,2025-10-30,5,85999.76,5,408498.86,Cancelled
37561,12043,20314,2025-09-24,1,9749.06,0,9749.06,Cancelled
37562,11045,20151,2026-07-02,5,8066.4,15,34282.2,Completed
37563,13406,20407,2026-07-07,1,10235.49,20,8188.39,Completed
37564,14894,20341,2026-08-03,5,38918.16,0,194590.8,Completed
37565,11079,20410,2026-05-02,2,74927.52,0,149855.04,Completed
37566,14400,20237,2025-04-09,4,28774.03,5,109341.31,Cancelled
37567,11558,20162,2026-07-25,3,18139.81,0,54419.43,Completed
37568,12137,20381,2025-01-15,4,58186.69,20,186197.41,Completed
37569,12928,20297,2026-03-26,2,4261.36,25,6392.04,Completed
37570,11835,20461,2026-04-17,4,2425.19,5,9215.72,Pending
37571,14401,20313,2025-05-04,5,10506.86,25,39400.73,Completed
37572,13820,20281,2026-07-31,4,31443.43,0,125773.72,Completed
37573,14380,20438,2025-02-10,4,22855.73,15,77709.48,Completed
37574,12044,20044,2025-09-02,5,31209.42,20,124837.68,Completed
37575,10441,20481,2025-08-17,5,33978.66,25,127419.98,Completed
37576,13955,20220,2025-11-25,3,45843.65,20,110024.76,Completed
37577,11469,20141,2026-04-14,1,29886.14,0,29886.14,Completed
37578,11963,20054,2025-02-14,1,14664.53,0,14664.53,Completed
37579,13449,20027,2025-05-28,5,69505.48,0,347527.4,Completed
37580,13568,20008,2025-08-01,5,51278.59,25,192294.71,Completed
37581,12895,20484,2025-08-11,1,35317.91,5,33552.01,Completed
37582,13936,20171,2026-06-03,1,67588.7,5,64209.26,Completed
37583,13011,20376,2025-06-21,1,5903.82,10,5313.44,Completed
37584,13864,20198,2026-02-11,5,5709.53,25,21410.74,Completed
37585,13456,20077,2026-07-28,4,23515.41,15,79952.39,Completed
37586,10745,20340,2025-01-29,5,10449.1,0,52245.5,Pending
37587,10557,20183,2025-01-16,5,13920.81,15,59163.44,Completed
37588,13801,20192,2026-05-06,2,2104.38,10,3787.88,Completed
37589,14726,20005,2025-10-25,1,13045.38,15,11088.57,Completed
37590,11852,20059,2025-05-11,1,16045.55,0,16045.55,Returned
37591,12420,20237,2026-04-30,2,28774.03,20,46038.45,Completed
37592,12357,20155,2026-03-28,2,3723.56,0,7447.12,Cancelled
37593,13865,20497,2026-06-30,2,2682.37,20,4291.79,Completed
37594,14198,20499,2026-03-21,4,38068.6,20,121819.52,Completed
37595,11884,20019,2025-04-07,1,6506.33,15,5530.38,Completed
37596,14298,20065,2026-02-07,4,14781.18,5,56168.48,Completed
37597,13844,20324,2026-03-06,4,3727.5,0,14910.0,Returned
37598,14129,20322,2026-07-13,3,4369.14,0,13107.42,Completed
37599,10018,20236,2025-10-13,1,19188.67,15,16310.37,Completed
37600,14968,20154,2026-02-13,1,13085.12,20,10468.1,Completed
37601,10672,20289,2025-04-11,1,36816.97,0,36816.97,Completed
37602,11139,20236,2026-06-10,1,19188.67,10,17269.8,Completed
37603,10208,20237,2025-07-29,4,28774.03,0,115096.12,Returned
37604,10161,20422,2025-05-24,1,66327.46,25,49745.6,Completed
37605,13362,20391,2025-01-29,2,19560.26,20,31296.42,Completed
37606,14415,20221,2025-01-07,2,22247.55,5,42270.34,Pending
37607,14558,20244,2025-06-18,4,2741.98,0,10967.92,Completed
37608,11583,20005,2026-07-14,5,13045.38,5,61965.55,Returned
37609,11986,20137,2026-08-08,3,18946.72,15,48314.14,Completed
37610,12957,20397,2025-04-17,1,15024.19,0,15024.19,Completed
37611,10052,20238,2026-04-09,2,2346.5,0,4693.0,Completed
37612,12666,20424,2026-06-28,5,6678.45,5,31722.64,Completed
37613,14706,20048,2026-04-03,1,17506.74,0,17506.74,Completed
37614,11745,20046,2025-06-22,4,17953.8,25,53861.4,Completed
37615,10964,20064,2025-03-27,5,55821.47,0,279107.35,Completed
37616,14319,20192,2026-06-25,3,2104.38,5,5997.48,Returned
37617,13711,20029,2026-04-01,3,71292.57,15,181796.05,Completed
37618,14933,20018,2026-03-04,3,7746.17,0,23238.51,Completed
37619,11150,20158,2025-08-06,2,2406.85,10,4332.33,Completed
37620,12560,20202,2026-01-17,3,17667.6,5,50352.66,Completed
37621,12178,20019,2025-11-16,2,6506.33,5,12362.03,Completed
